epoch	pi-loss	q-loss	average-q1-values	std-q1-values	max-q1-values	min-q1-values	average-q2-values	std-q2-values	max-q2-values	min-q2-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	average-test-episode-return	std-test-episode-return	max-test-episode-return	min-test-episode-return	test-episode-length	entropy-coeff	total-env-interacts	entropy-coeff-loss
72	-148.19919	44.960068	147.35088	65.370316	313.2207	-262.5558	147.35092	65.3681	312.9912	-226.98796	572.55835	817.64014	3877.1628	-163.07715	226.59323	1287.6864	1189.4434	3660.8909	-67.511696	445.3611	0.06421972	288000	-0.0613648
73	-149.17938	44.990913	148.33809	65.82941	313.2207	-262.5558	148.33809	65.82721	312.9912	-226.98796	581.3893	830.91956	3877.1628	-163.07715	228.84012	1296.0741	1198.6504	4008.033	-67.511696	446.14795	0.06430037	292000	-0.06048021
74	-150.1491	45.04106	149.31448	66.27315	315.0688	-262.5558	149.31447	66.271	314.56998	-226.98796	590.09924	842.2327	4003.7134	-163.07715	231.06947	1320.2739	1208.3479	4008.033	-67.511696	453.63245	0.06438493	296000	-0.059833184
75	-151.10004	45.061226	150.27191	66.695885	315.0688	-262.5558	150.27193	66.69379	314.83505	-226.98796	598.51776	854.08984	4003.7134	-163.07715	233.2815	1329.8849	1213.3492	4008.033	-67.511696	455.19867	0.06449012	300000	-0.05877571
76	-152.04678	45.11147	151.22498	67.104744	315.0688	-262.5558	151.22502	67.10263	314.83505	-226.98796	607.1874	866.8362	4003.7134	-163.07715	235.65892	1356.757	1231.2452	4008.033	-67.511696	460.81448	0.06459047	304000	-0.058242586
77	-152.9873	45.15236	152.17197	67.50865	315.72122	-262.5558	152.17204	67.50651	328.8729	-226.98796	616.06195	880.075	4003.7134	-163.07715	238.02164	1380.498	1242.2524	4008.033	-67.511696	466.55713	0.06465457	308000	-0.057381857
78	-153.91457	45.19736	153.10545	67.89849	317.34735	-262.5558	153.10551	67.89633	328.8729	-226.98796	624.19366	888.3437	4003.7134	-163.07715	240.0	1407.8468	1257.3911	4008.033	-67.511696	473.39615	0.064728595	312000	-0.05653989
79	-154.84422	45.254124	154.0411	68.28302	318.6401	-262.5558	154.04118	68.28079	328.8729	-226.98796	632.4179	896.4124	4003.7134	-163.07715	241.96019	1432.6576	1268.5203	4008.033	-67.511696	480.062	0.064821325	316000	-0.055800308
80	-155.76985	45.3203	154.97278	68.65964	318.6401	-262.5558	154.97293	68.65749	328.8729	-226.98796	639.9343	905.93317	4003.7134	-163.07715	243.90244	1454.929	1280.6748	4008.033	-67.511696	485.04126	0.06491198	320000	-0.055087533
81	-156.68187	45.36804	155.89081	69.029854	318.6401	-262.5558	155.89096	69.02759	328.8729	-226.98796	648.0716	914.3459	4003.7134	-163.07715	246.01367	1477.6602	1289.1228	4008.033	-67.511696	491.13086	0.06500106	324000	-0.054388665
82	-157.5784	45.444466	156.79376	69.39141	324.0599	-262.5558	156.7939	69.38917	328.8729	-226.98796	656.54333	925.0267	4003.7134	-163.07715	248.10893	1500.837	1298.1628	4008.033	-67.511696	497.33658	0.065085396	328000	-0.053445432
83	-158.46535	45.492832	157.6861	69.73901	324.0599	-262.5558	157.68614	69.73681	328.8729	-234.32376	664.9858	936.5116	4003.7134	-163.07715	250.1884	1522.1914	1311.5411	4075.2214	-67.511696	501.52652	0.06517529	332000	-0.053004656
84	-159.34978	45.50948	158.57649	70.0761	324.0599	-262.5558	158.57655	70.07373	328.8729	-234.32376	673.3977	947.5795	4003.7134	-163.07715	252.44177	1547.8269	1324.493	4075.2214	-67.511696	507.46072	0.065252006	336000	-0.052096426
85	-160.23055	45.56086	159.46278	70.41062	324.0599	-272.12393	159.46281	70.408356	328.8729	-234.32376	681.6974	958.2039	4003.7134	-163.07715	254.68164	1570.5741	1333.0856	4075.2214	-67.511696	513.2553	0.065335214	340000	-0.05181108
86	-161.1014	45.60587	160.33957	70.73815	324.0599	-272.12393	160.3396	70.735886	330.5727	-247.19308	690.4787	970.1396	4003.7134	-163.07715	256.90814	1595.7627	1345.5305	4075.2214	-67.511696	518.9151	0.06540802	344000	-0.051015027
87	-161.97015	45.604736	161.21393	71.06831	324.0599	-272.12393	161.21397	71.06591	330.5727	-247.19308	699.23444	981.8933	4003.7134	-163.07715	259.12137	1613.6394	1348.0215	4075.2214	-67.511696	524.4448	0.06546609	348000	-0.05062603
88	-162.83261	45.619514	162.08171	71.39253	324.0599	-272.12393	162.0817	71.3902	330.5727	-247.19308	707.13226	990.20197	4003.7134	-163.07715	261.1276	1637.6759	1358.993	4075.2214	-67.511696	529.8489	0.0655504	352000	-0.049933903
89	-163.6926	45.62806	162.94759	71.70978	324.0599	-272.12393	162.94756	71.70742	330.5727	-247.19308	715.7514	1001.3328	4003.7134	-163.07715	263.3136	1644.3887	1359.2345	4075.2214	-67.511696	531.61237	0.065637626	356000	-0.04931766
90	-164.54907	45.634724	163.8093	72.022354	324.0599	-272.12393	163.80934	72.02004	330.5727	-247.19308	723.9704	1011.2151	4003.7134	-163.07715	265.48672	1666.103	1367.6014	4075.2214	-67.511696	536.81665	0.06570477	360000	-0.048836518
91	-165.39871	45.66502	164.66438	72.33103	324.0599	-272.12393	164.66438	72.328674	330.5727	-247.19308	731.94476	1020.6107	4003.7134	-163.07715	267.64706	1683.4539	1370.0188	4075.2214	-67.511696	541.9066	0.06578374	364000	-0.048199493
92	-166.24547	45.679405	165.5159	72.63648	324.0599	-272.12393	165.51596	72.634254	330.5727	-247.19308	739.51794	1029.227	4003.7134	-163.07715	269.59708	1702.5533	1374.6833	4075.2214	-67.511696	546.88586	0.065839306	368000	-0.047722068
93	-167.09172	45.695858	166.36696	72.93962	324.0599	-272.12393	166.36703	72.937294	330.5727	-247.19308	747.997	1039.5935	4003.7134	-163.07715	271.7312	1722.2566	1380.2758	4075.2214	-67.511696	551.75806	0.06590206	372000	-0.047098536
94	-167.93462	45.71444	167.21474	73.23835	324.0599	-272.12393	167.21477	73.23588	330.5727	-247.19308	756.78577	1050.8102	4168.817	-163.07715	273.85287	1743.1211	1387.6143	4075.2214	-67.511696	556.5266	0.06597212	376000	-0.046703517
95	-168.77705	45.749325	168.06183	73.534454	325.26868	-272.12393	168.06183	73.53207	330.5727	-247.19308	765.5178	1061.7114	4168.817	-163.07715	275.96225	1762.979	1393.6599	4075.2214	-67.511696	561.19476	0.06604549	380000	-0.046114217
96	-169.61363	45.74446	168.90314	73.825584	325.26868	-272.12393	168.9032	73.8233	330.5727	-247.19308	774.3705	1072.8275	4168.817	-163.07715	278.0594	1783.7394	1401.0741	4075.2214	-67.511696	565.7656	0.06611899	384000	-0.04553826
