epoch	pi-loss	q-loss	average-q-values	std-q-values	max-q-values	min-q-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	average-test-episode-return	std-test-episode-return	max-test-episode-return	min-test-episode-return	test-episode-length	total-env-interacts
97	-369.9374	175.04596	364.82953	115.03901	646.3897	-913.5601	502.50482	605.2982	3335.159	-1.414431	212.13779	1018.52203	881.6385	3536.7668	-1.9502674	423.14847	388000
98	-369.77188	174.17744	364.69055	114.77543	646.3897	-913.5601	505.9072	606.4725	3335.159	-1.414431	212.69669	1035.2772	895.082	3536.7668	-1.9502674	427.83878	392000
99	-369.6193	173.31342	364.5635	114.51533	646.3897	-913.5601	510.78287	613.36835	3351.0242	-1.414431	213.93842	1035.9025	891.81226	3536.7668	-1.9502674	426.9404	396000
100	-369.47647	172.46964	364.446	114.26221	646.3897	-913.5601	515.6365	619.3223	3351.0242	-1.414431	215.16945	1059.0415	916.72974	3536.7668	-1.9502674	432.671	400000
101	-369.34918	171.61497	364.34326	114.014854	646.3897	-913.5601	519.3561	623.50134	3460.6868	-1.414431	216.04279	1052.6094	915.4733	3536.7668	-1.9502674	430.0693	404000
102	-369.2479	170.88501	364.2651	113.76724	646.3897	-913.5601	524.43396	630.8214	3466.4219	-1.414431	217.2524	1071.815	935.93835	3536.7668	-1.9502674	434.76276	408000
103	-369.1908	170.11743	364.22913	113.53317	646.3897	-913.5601	527.9523	637.6633	3466.4219	-1.414431	218.22034	1063.166	935.5519	3536.7668	-1.9502674	431.35632	412000
104	-369.1728	169.35542	364.23236	113.31068	646.3897	-913.5601	529.674	639.75134	3466.4219	-1.414431	218.71713	1065.2697	936.1599	3536.7668	-1.9502674	431.69904	416000
105	-369.18933	168.71745	364.26984	113.09985	646.3897	-913.5601	534.3204	647.0821	3466.4219	-1.414431	220.35677	1080.7612	944.99524	3536.7668	-1.9502674	437.11142	420000
106	-369.20776	168.04791	364.31137	112.8758	646.3897	-913.5601	537.884	653.7728	3466.4219	-1.414431	221.40993	1083.1672	949.8	3536.7668	-1.9502674	437.49905	424000
